delta,gamma,kappa,lambda_s,v,energy
1.7345010216171230890979577917599014203716034180076503848499472187680602965279844,16.338925519543434489197945540659569166200994321207297828534775564440991669607042,0.48783484400434895228437382648350598275233329358639837707133253251731232724785887,0.39663805837457912819740135324416696610306178605955054169438628023488096819982153,0.047684666060048927530806660030732488982534678245413308808893922588156944698953964,5.0094202715027213709450154165263801239930716701248645934532104811674710442914241
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7112648584984690732667468572947454644920638328003833257191011987957759333220292,16.340663857549207698277929460778220494690841257330416130059340302083612831983156,0.49929026117199165589769661623926931088681057226609050586584005870718746524862043,0.41548460816865939759257899223379150766595734752714912281095343900745831515926778,0.047753513510377149669232950383526928399569582839956172684881136903457604735083651,3.0697728122502051636545139911780501407331573392244336689226107388369028100634108
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7304011989553474569842201157029542067071913865454172623923712728424550295765122,16.339488412393374409670116087427258294699949497148826093039980652040536166379499,0.4995616516611367016688495559275643320340701882259582437726460033453590961151558,0.41593640635067147646978602858857854571532344386188082935776822395321300038387335,0.047788260909367560061092618399588306271276397204481049428361612473875293260073279,2.8703652274832466473973177736688552994016214984182424215455609895106355076871366
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
1.7045432295138975088366880430706735233834573512591927214084162032779787375912225,16.338960540479067286626103525391993185901847588462567077460210503733038020273553,0.50372377285128515456942193636469298674351550104287180352475305327848714913737234,0.4228960655592218715655182028010313928523538830503903500473840219052624228034869,0.047823039713268768107887165004068555441634284395749107007303515893992700440533996,1.8644372815728086264081627558930683195312450922379221405387229209698063830726001
